freqpweek,freq_car,dist_to_pub,own_car,own_motob,own_bike,own_ebike,opinion_ban_code,aware_ban_no,aware_ban_yes,vehic_bus,vehic_car,vehic_ebike,vehic_moto,vehic_taxi,vehic_tram,vehic_walk,fut_veh_car,fut_veh_ebike,fut_veh_moto,fut_veh_no
9,0,150,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,300,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9,3,400,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12,8,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,150,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9,3,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,400,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,100,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,200,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,150,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,500,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,100,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,120,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,500,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12,3,100,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,400,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12,3,150,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12,0,200,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,400,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,300,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,100,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,300,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,300,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,100,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,300,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,400,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,80,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,200,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,400,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,80,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,250,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,500,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,50,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,50,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,70,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,500,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,50,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,50,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,500,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9,3,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,50,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,500,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,150,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,400,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,60,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,100,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,100,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,400,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,8,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,50,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,400,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,8,200,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,150,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,200,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,300,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,300,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12,3,600,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,200,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,500,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,150,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,500,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,150,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,150,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,100,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,200,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
12,3,800,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,800,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,3,800,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,0,400,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,200,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,3,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,200,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,3,250,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,150,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
12,3,250,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,500,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,13,250,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
12,8,500,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,8,10,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,13,400,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,500,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,100,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9,0,500,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,50,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,300,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,50,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,300,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,50,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,200,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,50,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,200,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,150,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,150,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,150,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,150,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,60,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,3,400,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,20,0,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,500,0,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
15,0,800,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,200,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,3,10,0,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9,0,1000,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,400,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9,18,650,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12,0,300,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,1200,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,780,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
9,0,600,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,200,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,600,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,1300,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,350,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,0,800,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,0,800,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9,3,15,0,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,20,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,500,0,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,300,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.5,3,100,0,2,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9,3,300,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,3,600,0,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,600,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9,8,500,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5.5,3,200,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5.5,3,800,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,500,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5.5,3,600,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,200,0,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5.5,3,500,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,600,0,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,800,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9,0,750,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,0,600,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12,0,608,0,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
25,8,500,3,2,3,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9,0,700,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
9,0,900,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,500,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,800,1,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
9,8,100,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,8,800,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
9,3,500,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5.5,8,600,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9,3,150,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,600,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,3,600,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9,3,500,0,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,200,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,3,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,200,0,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,500,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,3,500,1,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,8,600,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,3,800,1,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
9,3,500,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,3,500,0,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9,3,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,200,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,500,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9,3,800,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,3,500,1,3,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9,8,800,1,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,300,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,800,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,3,500,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9,3,300,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,300,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,600,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,8,800,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9,3,600,0,3,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9,3,300,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,600,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9,3,800,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,800,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9,3,600,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,600,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5.5,3,600,1,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
9,3,800,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
9,3,800,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
9,3,500,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
9,3,500,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,3,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,500,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.5,3,800,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.5,3,500,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5.5,3,600,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
9,8,800,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,8,300,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,3,500,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
9,8,800,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.5,3,300,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9,8,800,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9,8,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,8,500,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
5.5,3,600,0,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,8,500,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
9,8,500,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5.5,8,500,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9,8,600,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
9,3,500,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,8,800,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,8,800,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
9,8,500,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9,8,800,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9,8,200,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9,8,800,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9,8,500,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5.5,3,300,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
9,8,600,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,8,600,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,8,500,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.5,8,200,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
5.5,8,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,500,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.5,3,500,0,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,8,800,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5.5,3,600,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,300,0,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
5.5,8,800,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9,8,800,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.5,3,800,0,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
9,8,600,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,500,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9,3,300,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,3,600,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9,3,800,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.5,3,800,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,3,600,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9,8,800,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9,8,800,1,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5.5,8,500,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.5,8,800,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,3,600,0,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,8,80,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,3,300,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9,3,800,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
5.5,8,800,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5.5,8,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,800,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9,3,500,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,600,1,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
9,3,600,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5.5,8,500,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,600,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
5.5,3,800,0,3,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
9,8,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5.5,8,600,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5.5,3,300,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,3,600,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9,3,600,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,600,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
5.5,8,500,1,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
9,3,600,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
9,8,600,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,3,500,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9,3,500,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,8,600,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9,8,200,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9,8,60,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9,8,600,0,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9,3,600,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9,3,600,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,8,800,0,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9,3,500,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5.5,3,600,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
9,8,800,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
9,8,500,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,3,500,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
9,3,500,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5.5,3,500,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9,3,600,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.5,3,600,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,500,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
9,8,500,0,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9,8,800,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9,8,600,0,3,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
5.5,8,500,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9,8,500,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
9,8,500,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9,8,200,0,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
9,3,500,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
9,8,200,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
